MATHEMATICAL PATTERN COLLECTION - ORDERBOOK DATA
Analyst: fedfraud
Generated: 2025-07-04 12:36:10 UTC
================================================================================


================================================================================
ORDERBOOK BY SYMBOL
================================================================================

TYPE|EXCHANGE|SYMBOL|RATE|INTERVAL|TIME|BUY_USD|BUY_COIN|SELL_USD|SELL_COIN
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_01:15:00|15297003.0980565|140.77754246|33574230.0625605|306.44770036
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_01:30:00|16423437.1403225|151.04040418|28517316.674482|260.03032795
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_01:45:00|13015059.5621165|119.70825649|31998265.644895|291.95888672
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_02:00:00|13418985.940976|123.42491005|35296266.5512595|322.17247659
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_02:15:00|8900521.664836|81.95614838|22906674.8793415|209.5206217
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_02:30:00|10043684.9678515|92.64271733|18585463.8178105|170.55753909
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_02:45:00|12401969.24211|114.50428611|18947039.0455625|174.06223756
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_03:00:00|16947420.834851|156.31791263|16943620.9311935|155.21852058
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_03:15:00|14455488.764483|133.30577099|21893676.1110635|200.69185733
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_03:30:00|14701444.848187|135.53992045|21198819.4642645|194.22892316
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_03:45:00|15382046.125266|141.76109208|18187879.664292|166.53969955
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_04:00:00|13791373.844785|127.24151926|18133762.035911|166.38735113
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_04:15:00|14891743.039439|137.24483615|18913397.0505395|173.16019699
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_04:30:00|16211327.9169855|149.27914832|15828337.9625455|144.79296191
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_04:45:00|13937602.220473|128.32285475|22797233.879286|208.48314214
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_05:00:00|16079105.6450785|148.14578475|22776796.019733|208.452366
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_05:15:00|15940786.441148|146.65947155|17498217.597517|159.86630676
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_05:30:00|13081603.4099055|120.22491664|33432399.8615975|304.89609539
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_05:45:00|17918759.806701|164.47221539|36555067.195439|332.97734349
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_06:00:00|16768020.720021|153.84704919|33598255.4430545|305.91238817
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_06:15:00|15014404.5727215|137.82847548|37156146.561578|338.38131622
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_06:30:00|16280267.117053|149.22876684|36712592.805919|334.06399658
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_06:45:00|16673110.5766215|152.84566689|36820672.746405|335.05174854
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_07:00:00|17225780.822338|157.86041002|39910233.5684945|363.12563654
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_07:15:00|12232041.848038|112.35417697|36489425.8214965|332.19131821
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_07:30:00|13272977.3094405|121.88087269|38314488.7108155|348.87290439
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_07:45:00|17504851.4396655|160.67255695|35540373.3385965|323.6204016
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_08:00:00|16639718.136469|152.72675721|37800291.8078985|344.23114201
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_08:15:00|18243105.714861|167.33177215|34200375.647175|311.29611175
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_08:30:00|18623853.454465|170.62152817|34693459.3065635|315.52875664
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_08:45:00|17096850.4152755|156.67854637|37956465.879444|345.26668087
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_09:00:00|16195381.104895|148.52191639|41137286.9181625|374.37998648
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_09:15:00|18097409.371012|165.77438604|32047692.804338|291.40544138
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_09:30:00|15159240.885388|138.28780727|38995565.879745|353.70972663
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_09:45:00|12720102.9673005|115.77111613|17088093.0541445|154.64152041
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_10:00:00|9158650.61394|83.54431547|29361662.4193465|265.77533062
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_10:15:00|16025909.126618|146.239844|26776051.0193405|242.65002675
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_10:30:00|11742669.96232|107.28099217|25066665.6213875|227.36087074
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_10:45:00|18332365.798411|167.54726164|25861596.593924|234.62019558
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_11:00:00|19168099.1863655|175.09380922|26104694.4014605|236.75141163
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_11:15:00|12644928.426148|115.6699974|26819128.546956|243.39450496
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_11:30:00|14589332.9768725|133.49772439|27776671.8131975|252.2135773
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_11:45:00|17006591.7535905|155.55756738|27041681.193025|245.4742604
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_12:00:00|13929457.719618|127.48484509|27761167.2438085|252.1130669
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_12:15:00|16608550.5096245|152.12277014|27256610.823159|247.56911688
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_12:30:00|15676127.054559|143.5242134|23084578.1374895|209.50629798
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_12:45:00|17405291.0507825|160.15934479|15360152.349059|140.482705
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_13:00:00|14199561.615493|130.52617248|11505582.053585|105.02569906
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_13:15:00|16353010.99412|150.07075141|24499773.1499195|223.29919305
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_13:30:00|14745809.221907|135.34640021|23136625.056179|210.9517031
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_13:45:00|11684640.6357715|106.531258|7175156.21781|65.10971527
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_14:00:00|12625793.116936|114.88785377|23912843.6644225|215.85345087
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_14:15:00|9952170.811039|90.71060598|30756625.2665825|278.16886089
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_14:30:00|8524159.686357|77.71605099|23514369.770187|212.72946849
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_14:45:00|16758362.973409|153.02983899|26942082.5661785|244.00780874
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_15:00:00|17452512.203007|159.58032003|22665779.8027895|205.65852479
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_15:15:00|12211672.675168|111.83961749|19837184.306487|180.31116995
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_15:30:00|17344787.394705|158.89642202|20211955.5435505|183.70531876
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_15:45:00|13333201.368295|122.36431768|20485235.2998455|186.7765364
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_16:00:00|9702093.918062|89.13628093|17148800.1041635|156.53783819
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_16:15:00|18603302.947883|170.80541288|12379932.948878|112.8651405
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_16:30:00|22507623.525752|206.87703277|18408329.1401585|168.0888863
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_16:45:00|24376367.753746|223.86934652|14029934.3387735|127.83480315
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_17:00:00|17019583.147572|156.2987509|19522597.3094085|177.86129691
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_17:15:00|22696132.4963825|208.16453623|18400391.285745|167.20200449
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_17:30:00|22731100.030373|208.65195744|21689750.9012715|197.29255439
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_17:45:00|24290734.0272995|222.75354971|25134744.0396485|228.42756049
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_18:00:00|23713465.7385185|217.42852168|26659630.8852775|242.28501718
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_18:15:00|19114121.6099035|175.41035984|21631503.9408675|196.656314
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_18:30:00|26217793.524057|240.38659039|19440798.5887795|176.55033165
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_18:45:00|24045037.8304925|220.41000196|26743628.752846|242.91760813
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_19:00:00|19757057.7289855|180.97512147|23032892.611906|209.07076395
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_19:15:00|20899893.665932|191.16740428|21822142.713691|197.99061203
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_19:30:00|19291350.8009285|176.26976796|26296220.121265|238.39475445
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_19:45:00|18333956.898255|167.66588517|28365782.459|257.24794271
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_20:00:00|18568274.6148375|169.85834506|30712832.8096455|278.44999009
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_20:15:00|19891204.9455405|181.84858211|33350692.483782|302.41472219
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_20:30:00|17936364.2189965|163.87078488|29433577.2358255|266.76675311
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_20:45:00|18765199.659776|171.3940574|28842610.5539795|261.37559677
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_21:00:00|18753291.2399725|171.2552749|29442652.55072|266.80072653
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_21:15:00|17859701.8359215|163.37790567|33559740.808453|304.33165791
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_21:30:00|18135586.491072|165.93484674|28600463.484721|259.31166426
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_21:45:00|19062744.845669|174.41052836|28256552.405703|256.1402443
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_22:00:00|18829589.373391|172.28439853|29872833.242324|270.85317667
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_22:15:00|17006402.6418445|155.64718029|28698226.552624|260.28411326
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_22:30:00|21164399.6284295|193.70853946|30876666.6098015|280.08255515
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_22:45:00|22694162.5864255|207.64621911|29806078.020314|270.31834037
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_23:00:00|20807325.3863955|190.40330534|32556726.2858935|295.32748317
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_23:15:00|17837012.986167|163.29555102|33495223.7936365|303.81334331
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_23:30:00|17180683.195798|157.32172248|33418799.4480315|303.21645116
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-03_23:45:00|22343087.6368695|204.6784015|32980781.659536|299.3904057
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_00:00:00|25239847.7560045|231.12892298|33290750.847344|302.20055783
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_00:15:00|23354628.8867115|213.87977954|32499789.0797855|294.93532398
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_00:30:00|17946478.942712|164.52394734|30633490.895837|278.19078078
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_00:45:00|23132656.6788255|211.88167655|29991704.8502685|272.10625218
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_01:00:00|24385379.758445|223.63450138|29698297.5967695|269.74444388
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_01:15:00|24200085.1213765|221.8849455|28960461.6983805|262.94050349
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_01:30:00|21227642.915255|194.46187003|30150961.7819845|273.69106504
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_01:45:00|21043738.507805|192.87367293|31749141.876174|288.35654365
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_02:00:00|20019911.055741|183.52268074|30425525.8089905|276.31117537
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_02:15:00|20715307.073743|190.06757122|29758403.2730615|270.43404387
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_02:30:00|23669997.9600145|217.19619992|24831566.6583695|225.95668402
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_02:45:00|15429321.5430185|141.79197692|17388210.819395|158.65988521
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_03:00:00|21035906.091139|193.27574536|19516613.198012|178.05673629
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_03:15:00|22931450.348387|210.67321656|19432566.2683795|177.26491521
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_03:30:00|24801424.5916475|227.71217284|20749766.284625|188.71098863
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_03:45:00|22260308.969704|204.40313728|19258231.427932|175.42724707
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_04:00:00|17833542.4484655|163.85758348|17939214.6373485|163.49394056
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_04:15:00|21286084.374114|195.46749505|18892458.1092495|172.18034338
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_04:30:00|20527009.6663155|188.58752307|22381511.6856925|204.0800605
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_04:45:00|21493105.2558055|197.63488448|18776009.1841525|171.45398749
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_05:00:00|18764810.1213615|172.62253065|18355544.175089|167.88109054
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_05:15:00|24369979.828507|224.07308303|18644874.3008655|170.22998369
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_05:30:00|22348698.1289325|205.51851957|15906558.219101|145.16335521
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_05:45:00|21431008.5018545|197.08626125|17304280.339376|157.93649567
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_06:00:00|17825768.584059|164.00168199|19045551.031709|174.10743476
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_06:15:00|18241652.1277155|168.00346659|15684324.494907|143.71673183
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_06:30:00|21225905.654385|195.40668746|17320560.812033|158.51153321
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_06:45:00|23040334.539432|212.06287635|18063276.5853635|165.26304994
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_07:00:00|23271824.826441|214.12184459|15260243.988581|139.50000512
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_07:15:00|20077519.316274|184.83407092|15890950.8549925|145.41928752
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_07:30:00|14987645.497481|138.09104836|15435440.7951585|141.48511243
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_07:45:00|21089574.715882|194.23623251|15857074.9768475|145.24855343
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_08:00:00|13999481.44401|129.05467572|14829268.233339|135.9460927
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_08:15:00|14521912.4794165|134.0315853|13768974.7521065|126.43495607
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_08:30:00|19869032.256979|183.23463642|13212810.0412845|121.11956581
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_08:45:00|19088740.7849245|175.99086284|11737364.046597|107.5404017
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_09:00:00|18951054.634484|174.78760619|16736974.417519|153.44002162
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_09:15:00|19157713.959277|176.60145477|12452564.0648035|114.04220376
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_09:30:00|18708359.747916|172.30714392|10276991.1728455|94.02977367
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_09:45:00|18387327.001074|169.29169735|13782469.306676|126.01622671
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_10:00:00|20730407.30447|190.8861252|15815007.323475|144.64705646
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_10:15:00|20436541.856055|188.19211355|15583370.3630055|142.53371261
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_10:30:00|19875025.926809|183.01306371|17967460.0961295|164.34952628
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_10:45:00|19815311.358607|182.54046878|21383357.902156|195.6806484
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_11:00:00|19161295.4790235|176.53808691|25978749.5723425|237.85134931
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_11:15:00|20758155.438796|191.16172409|17923073.007741|163.66859735
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_11:30:00|20428624.967281|188.03538085|15054386.2868645|137.53487516
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_11:45:00|18977439.9292555|174.72960629|21582308.3863875|197.27470002
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_12:00:00|15341858.9193005|141.39793696|22693086.8080005|207.58310913
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_12:15:00|19096636.6359755|175.9585115|21080172.023334|192.84510337
SPOT|OKX|BTC-USDT|0.01|15m|2025-07-04_12:30:00|20144910.082804|185.65192784|19295536.338836|176.65514497
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_12:00:00|15232592.6649475|142.08349249|30676752.862776|284.05674017
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_13:00:00|11950826.1740565|111.6616394|21616840.0474955|200.29320158
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_14:00:00|12078613.7541145|112.38994645|23789355.570302|219.79937952
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_15:00:00|12355656.389433|114.5626872|31403931.637794|289.46304933
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_16:00:00|17672047.0693165|163.2028352|27948658.4442595|256.31918415
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_17:00:00|11862058.087948|108.67092867|30600219.162851|278.46795695
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_18:00:00|15996045.681468|147.02280676|30204322.0887465|275.33267403
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_19:00:00|14211194.7156165|130.05975264|35093790.5003425|319.10264343
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_20:00:00|10771518.4455055|98.52134642|31983079.3244645|290.69434775
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_21:00:00|9844537.1707005|90.39871084|37291640.074331|339.66969977
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_22:00:00|11808701.4721805|108.18881137|36553984.107495|332.56694064
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-02_23:00:00|8521264.6879485|78.22335357|38043192.8899265|346.54215831
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_00:00:00|15975730.9979365|147.18658515|20684363.561608|189.26505355
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_01:00:00|11756644.6947055|108.17478322|33506900.7865425|305.76638918
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_02:00:00|13418985.940976|123.42491005|35296266.5512595|322.17247659
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_03:00:00|16947420.834851|156.31791263|16943620.9311935|155.21852058
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_04:00:00|13791373.844785|127.24151926|18133762.035911|166.38735113
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_05:00:00|16079105.6450785|148.14578475|22776796.019733|208.452366
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_06:00:00|16768020.720021|153.84704919|33598255.4430545|305.91238817
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_07:00:00|17225780.822338|157.86041002|39910233.5684945|363.12563654
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_08:00:00|16639718.136469|152.72675721|37800291.8078985|344.23114201
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_09:00:00|16195381.104895|148.52191639|41137286.9181625|374.37998648
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_10:00:00|9158650.61394|83.54431547|29361662.4193465|265.77533062
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_11:00:00|19168099.1863655|175.09380922|26104694.4014605|236.75141163
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_12:00:00|13929457.719618|127.48484509|27761167.2438085|252.1130669
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_13:00:00|14199561.615493|130.52617248|11505582.053585|105.02569906
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_14:00:00|12625793.116936|114.88785377|23912843.6644225|215.85345087
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_15:00:00|17452512.203007|159.58032003|22665779.8027895|205.65852479
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_16:00:00|9702093.918062|89.13628093|17148800.1041635|156.53783819
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_17:00:00|17019583.147572|156.2987509|19522597.3094085|177.86129691
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_18:00:00|23713465.7385185|217.42852168|26659630.8852775|242.28501718
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_19:00:00|19757057.7289855|180.97512147|23032892.611906|209.07076395
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_20:00:00|18568274.6148375|169.85834506|30712832.8096455|278.44999009
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_21:00:00|18753291.2399725|171.2552749|29442652.55072|266.80072653
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_22:00:00|18829589.373391|172.28439853|29872833.242324|270.85317667
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-03_23:00:00|20807325.3863955|190.40330534|32556726.2858935|295.32748317
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_00:00:00|25239847.7560045|231.12892298|33290750.847344|302.20055783
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_01:00:00|24385379.758445|223.63450138|29698297.5967695|269.74444388
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_02:00:00|20019911.055741|183.52268074|30425525.8089905|276.31117537
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_03:00:00|21035906.091139|193.27574536|19516613.198012|178.05673629
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_04:00:00|17833542.4484655|163.85758348|17939214.6373485|163.49394056
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_05:00:00|18764810.1213615|172.62253065|18355544.175089|167.88109054
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_06:00:00|17825768.584059|164.00168199|19045551.031709|174.10743476
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_07:00:00|23271824.826441|214.12184459|15260243.988581|139.50000512
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_08:00:00|13999481.44401|129.05467572|14829268.233339|135.9460927
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_09:00:00|18951054.634484|174.78760619|16736974.417519|153.44002162
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_10:00:00|20730407.30447|190.8861252|15815007.323475|144.64705646
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_11:00:00|19161295.4790235|176.53808691|25978749.5723425|237.85134931
SPOT|OKX|BTC-USDT|0.01|1h|2025-07-04_12:00:00|15341858.9193005|141.39793696|22693086.8080005|207.58310913
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-27_12:00:00|18288846.857065|171.63191166|16420956.0274825|152.84290349
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-27_18:00:00|18721772.371681|175.92155157|17445388.4179425|162.58854421
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-28_00:00:00|19731680.030625|185.07262386|20178735.640216|187.6412786
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-28_06:00:00|25321650.679339|237.16004875|27780625.820691|257.54725728
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-28_12:00:00|23984460.276795|224.55908683|29074643.595949|269.41639898
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-28_18:00:00|18684427.296142|174.57530127|27832129.472975|257.7840841
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-29_00:00:00|20501766.4715575|191.8687208|29327290.537094|271.90511356
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-29_06:00:00|21362349.008224|199.86961502|30476376.4385315|282.5432687
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-29_12:00:00|14631315.207495|135.32918803|25611416.9229615|235.44373514
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-29_18:00:00|20300525.111591|189.48532752|11702171.859108|108.40689439
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-30_00:00:00|12999096.397876|120.27500473|28456923.132629|261.76031395
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-30_06:00:00|20094316.3075425|186.30468318|26906544.0347245|247.33243085
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-30_12:00:00|20628681.300573|192.30861875|23576327.175773|217.96808955
SPOT|OKX|BTC-USDT|0.01|6h|2025-06-30_18:00:00|15425654.5919035|144.01620192|24419382.213223|226.14163503
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-01_00:00:00|21373705.560227|200.204109|19659427.189495|182.76134634
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-01_06:00:00|21810710.2558525|204.59998125|20885342.193869|194.4653293
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-01_12:00:00|19934673.956276|187.61566957|14975587.3612165|139.95946201
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-01_18:00:00|16158341.812748|152.66560653|21064192.3041605|197.5833186
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-02_00:00:00|23204126.8598415|220.50504797|15523956.983027|146.28842009
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-02_06:00:00|13700313.754882|128.79035616|18721514.9962065|175.04157214
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-02_12:00:00|15232592.6649475|142.08349249|30676752.862776|284.05674017
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-02_18:00:00|15996045.681468|147.02280676|30204322.0887465|275.33267403
SPOT|OKX|BTC-USDT|0.01|6h|2025-07-03_00:00:00|15975730.9979365|147.18658515|20684363.561608|189.26505355
